Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,SalePrice
1038,0.82137895,0.091336705,-0.0,0.33903593,0.6143441,0.71887994,0.9756004,-0.0,-0.0,-0.0,0.23773666,0.09166366,0.111803524,0.26407757,-0.0,0.20494479,-0.0,-0.0,0.32605222,0.51655877,0.37891975,0.3524324,0.3410015,0.33581692,-0.0,-0.0,-0.0,0.0005617408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3695534,0.76888156,1.0097247,1.0005492,1.0050125,0.97800297,0.9952668,-0.0,1.0127953,-0.0,0.40889966,0.26696786,0.2908698,0.7258227,0.70777184,-0.0,0.14221413,0.34182352,0.3375144,0.5040007,1.0153584,1.018965,0.18987305,0.7540167,0.77477825,0.76616687,0.8159634,0.8314986,0.20265391,1.0018151,1.0017638,0.8128439,0.9889176,0.989472,0.8023,0.9843008,0.9785657,0.9985913,1.0053473,1.016805,0.9991026,1.0106188,1.0086191,1.0041192,0.8074829,0.08722571
1039,0.9396104,0.08171934,-0.0,0.33982202,0.36440584,0.72598255,0.333985,-0.0,-0.0,-0.0,0.054045256,0.10083577,0.07291499,-0.0,-0.0,0.06570496,0.34820056,-0.0,0.33364928,-0.0,0.13370141,0.34129688,0.083312325,-0.0,0.9873253,0.2504184,0.2139015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27323326,0.7746335,1.0227312,1.0023346,0.9974238,0.9703773,0.9788371,-0.0,1.0135552,-0.0,0.4100437,0.257132,0.28719893,0.97995275,0.8573676,-0.0,0.14323525,0.348965,0.3398393,0.50913066,0.99768853,1.0131644,0.19619507,0.4952794,0.766968,-0.0,0.32540342,0.8304863,0.2015397,0.9923127,1.0042441,0.8117418,0.984064,0.99576455,0.9915343,0.15679578,0.6493583,0.8022373,0.7982135,0.9983009,1.0004117,1.0010664,1.0048217,1.0001199,0.79917073,0.058998242
1040,0.0005543018,0.29900816,-0.0,0.4573174,0.36235908,0.63755214,0.84042484,0.017300505,-0.0,-0.0,0.12031287,0.18212707,0.34038854,-0.0,-0.0,0.28810835,0.3475511,-0.0,0.6723775,-0.0,0.38161168,0.3382944,0.5053083,0.3444888,0.9823657,0.5055074,0.35235798,0.00079521217,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0030799452,0.7620637,1.0059329,0.99947,0.98041105,0.98858416,-0.0,-0.0,-0.0,0.78552186,0.26000464,0.28188002,-0.0,0.2818781,-0.0,0.13777862,0.9279894,0.94860744,0.007874088,1.0043776,1.0136675,0.20003943,0.75438875,0.7670144,0.76505643,0.6560265,0.1578751,0.20485264,-0.0,1.0065875,0.81585336,0.9915552,-0.0,0.78668153,0.15559174,0.30035406,0.80475944,0.7979884,0.9965105,1.0000615,-0.0,1.0069681,1.0056341,0.79444665,0.16980706
1041,0.22811851,0.009097511,-0.0,0.5588565,0.8604802,0.6916425,0.83734727,0.13288574,-0.0,-0.0,0.14882469,0.1305708,0.10935315,0.39553377,-0.0,0.24984515,-0.0,-0.0,0.33508077,0.5151337,0.51028675,0.33860645,0.41898385,-0.0,0.9845196,0.50182056,0.35347104,-0.0,0.072768934,-0.0,-0.0,-0.0,-0.0,-0.0,0.55232394,0.51653004,0.7594555,1.0016112,0.9994903,0.98234934,0.9903058,-0.0,1.0162485,-0.0,0.5805057,0.13080063,0.28813112,-0.0,0.70950335,-0.0,0.142688,0.416525,0.40000033,0.26133525,1.001843,1.0144608,0.19404268,0.752923,0.7654895,0.7605185,0.3238983,0.6667557,0.20022744,0.49591234,1.0008032,0.81014943,0.6470763,0.993602,0.99319524,0.1657566,0.6544775,0.80046856,0.8021736,0.99774194,0.99873644,1.0040449,1.0028208,1.0008092,0.7983587,0.18986613
1042,0.58767277,0.12005136,-0.0,0.56667256,0.4887535,0.97307825,0.9173101,0.0630319,-0.0,-0.0,0.17528576,0.21359257,0.22425617,-0.0,-0.0,0.18927366,0.352502,-0.0,0.66406065,-0.0,0.1423102,0.3449193,0.25595757,0.34422085,0.9964905,0.5066697,0.449139,0.20396683,0.12081411,-0.0,-0.0,-0.0,-0.0,-0.0,0.63563615,0.76777875,0.7564499,1.0036407,0.99842143,-0.0,0.96982473,-0.0,1.0079185,-0.0,0.660193,0.2537887,0.28642756,0.7091427,0.27934942,-0.0,0.14024103,0.84138066,0.8635009,0.7614248,0.66078055,1.0110887,0.3966869,0.497166,0.75885904,-0.0,-0.0,0.82875174,0.2033008,-0.0,0.99784327,0.8089919,0.6492565,0.9911261,0.37967944,0.14972799,0.29902613,0.7986336,0.7987515,1.002204,0.9929685,1.0028257,1.0097842,0.9952195,0.79315376,0.22242616
1043,0.23236723,0.29537508,-0.0,0.674557,0.48332533,0.86726785,0.6792196,0.036985602,-0.0,-0.0,0.17300938,0.23814741,0.27694157,0.3740054,-0.0,0.38449806,0.34125778,-0.0,0.67108816,0.51046675,0.5066315,0.33724737,0.6723773,0.34430537,0.99240565,0.50125086,0.37373155,0.2337652,0.22056025,-0.0,-0.0,-0.0,-0.0,-0.0,0.3694389,0.5154327,0.761411,1.0013014,1.0014899,0.9802301,0.9858061,-0.0,1.0159508,-0.0,0.826093,0.25748155,0.286771,-0.0,0.70668966,-0.0,0.1419414,0.41928113,0.40541017,0.2619535,0.9991768,1.0139859,0.39842638,0.5046884,0.76821166,0.7596579,0.32073352,0.82954806,0.20017645,-0.0,1.0026553,0.8092345,0.6465673,0.9911455,-0.0,0.15190396,0.64187175,0.8044869,0.8024422,0.9947776,0.9993974,1.0006008,1.0006669,1.0018231,0.79958594,0.31446812
1044,-0.0,0.26469362,-0.0,0.7748182,0.48716545,0.796206,0.5134484,-0.0,-0.0,-0.0,0.6146527,0.41401786,0.4974213,-0.0,-0.0,0.4138912,0.3486396,-0.0,0.6648583,0.49825808,0.5119164,0.3352378,0.5758269,0.3371573,0.98345053,0.50342774,0.3973504,0.57080346,0.22007415,-0.0,-0.0,-0.0,-0.0,-0.0,0.5447937,0.7564298,0.75189966,0.9955756,1.003089,0.97578096,0.986853,-0.0,0.9983955,-0.0,0.5885935,0.50704604,0.28559694,-0.0,0.2767194,-0.0,0.984219,0.20043318,0.20679249,0.51410216,0.668864,1.0086932,0.39427137,0.50391114,0.7553334,0.7663424,-0.0,0.82346016,0.19475698,1.0019953,0.99514484,0.80728906,0.6629218,0.9890517,0.39084312,0.16152717,-0.0,0.79727197,0.7951124,0.99000734,0.99780494,0.50456166,0.999678,0.996319,0.78830284,0.33511445
1045,-0.0,0.01259849,-0.0,0.243935,0.4877259,0.6235043,0.10084411,-0.0,-0.0,-0.0,-0.0,-0.0,0.31747416,-0.0,-0.0,0.26665524,-0.0,-0.0,0.6572293,0.00431503,0.5081049,0.34718314,0.5035588,0.33448574,0.9861119,0.51310205,0.33433554,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4657876,0.75955474,0.7611559,1.0035869,0.9960674,-0.0,0.9806443,-0.0,0.2704457,-0.0,0.28499705,0.2622771,0.29096287,-0.0,0.2828194,-0.0,0.14517228,0.21375781,0.9432813,0.5057415,0.9868332,1.0184284,0.6057551,0.9966561,1.0245023,1.0039136,0.989779,0.9914507,0.20902601,-0.0,1.0099549,-0.0,0.98434544,0.49573758,0.39387146,0.1558528,0.6401261,0.8064101,0.80708146,1.003903,1.0072731,1.0026352,1.0022225,1.003043,0.79864544,0.15164758
1046,0.23561352,0.28363928,-0.0,0.89577967,0.4951816,0.9739263,0.9385187,0.10495641,-0.0,-0.0,0.75577813,0.3295661,0.38007745,0.41503987,-0.0,0.48234367,-0.0,-0.0,1.0050101,0.5011808,0.5076601,0.335822,0.75635695,0.3413957,1.0005479,0.7533029,0.51997113,0.26540896,0.19991018,-0.0,-0.0,-0.0,-0.0,-0.0,0.5493382,0.0055343267,0.75715244,1.0109466,0.99902225,-0.0,0.96641266,-0.0,0.99877113,-0.0,0.9038813,0.25837684,0.28429532,-0.0,0.70711523,-0.0,0.14278239,0.3384022,0.32867956,0.7567753,0.65638506,1.0101693,0.40400973,-0.0,0.75847477,-0.0,0.32641533,0.8339055,0.19780222,-0.0,0.999552,0.809723,-0.0,0.98718107,0.38245344,0.48460317,-0.0,0.79806745,0.80086863,0.9987641,0.9976374,1.0073752,1.0060304,0.734606,0.9912313,0.7148684
1047,-0.0,0.20203383,-0.0,0.45320657,0.48444685,0.89714813,0.7547071,-0.0,-0.0,-0.0,0.13453823,0.16031347,0.15152042,-0.0,-0.0,0.1301615,-0.0,-0.0,0.33620748,-0.0,0.3803605,0.33803353,0.25456515,-0.0,1.0015213,0.5027894,0.4835682,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.094572015,0.5181008,0.7605288,1.0063192,0.99806476,0.30428088,0.98939216,-0.0,1.0198231,-0.0,0.203717,0.26042828,0.2877096,-0.0,0.28398848,-0.0,0.14201099,0.8456536,0.87141955,0.5062242,1.0030576,1.0210472,0.39389113,0.49347368,0.7726138,0.7629103,0.31916854,0.835059,0.20027786,-0.0,1.0032859,0.8129531,0.98503006,0.9918614,0.9928745,0.82782346,0.64508355,0.8068492,0.8023962,1.0055462,1.0009817,1.0084136,1.004655,1.003179,0.7984406,0.15139522
1048,-0.0,0.33588135,-0.0,0.44537532,0.37016067,0.65080535,0.9389123,0.00994788,-0.0,-0.0,0.00010907347,0.0042274967,0.33307084,-0.0,-0.0,0.27297193,-0.0,-0.0,0.34389147,-0.0,0.3929267,0.33771425,0.5846175,0.3336389,0.9741572,0.5021675,0.24996729,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.91795415,0.75142616,0.7567007,1.0060555,0.99953616,0.9845256,0.9849219,-0.0,1.0080261,-0.0,0.46217868,0.2576485,0.28713125,-0.0,0.2844136,-0.0,0.1407053,0.41683662,0.40578365,0.2632819,0.9987307,0.2708105,0.6001539,1.0011052,1.0047863,1.0071656,0.9849901,1.0014842,0.19981739,0.99689406,1.000849,0.8165152,0.9884182,0.33931777,0.79942775,0.17645295,0.6542444,0.7992301,0.7999368,1.004134,0.9993333,-0.0,1.0031121,1.0029001,0.79922354,0.10583604
1049,-0.0,0.21514605,-0.0,0.34266967,0.73296344,0.5450647,0.93078196,-0.0,-0.0,-0.0,0.0011372163,0.00085911155,0.13943298,-0.0,-0.0,0.12254259,-0.0,-0.0,0.33211818,-0.0,0.25489205,0.33391407,0.3428072,-0.0,0.9807279,0.25378254,0.22568266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2760704,1.0303644,0.76106584,1.0034605,0.99968183,0.96889067,0.6520905,-0.0,1.0210217,-0.0,0.28581613,0.26154453,0.28489062,-0.0,0.2808854,-0.0,0.14101097,0.55015963,0.53614956,0.50286275,1.0052984,1.0229238,0.18833089,0.9976302,1.02532,1.0160716,0.9862877,1.0007328,0.20035931,-0.0,1.0047739,0.8175393,0.6512997,0.9914932,0.99713314,0.82799464,0.63808966,0.80843055,0.8060236,1.0077096,1.0011498,1.0126076,1.0008312,1.0015646,-0.0,0.06759067
1050,-0.0,0.24559565,-0.0,0.67803395,0.48880264,0.98919773,0.9648574,-0.0,-0.0,-0.0,0.5576705,0.2143583,0.22276929,-0.0,-0.0,0.18772508,-0.0,-0.0,0.66451603,-0.0,0.38831833,0.3402864,0.33459675,0.00046866224,0.999033,0.503191,0.32088152,0.003982928,0.046034247,-0.0,-0.0,-0.0,-0.0,-0.0,0.64433146,0.26061305,0.7618501,1.0044782,0.9971594,-0.0,0.9843048,-0.0,1.0191675,-0.0,0.33398226,0.25252476,0.28912547,-0.0,0.2825321,-0.0,0.14213262,0.8465314,0.8651873,0.50870025,0.6669996,1.015774,0.4044028,0.48732436,0.7710588,-0.0,0.8308507,0.8294408,0.20194659,-0.0,0.998709,0.8094629,0.65382856,0.99386346,0.99055886,0.16527541,-0.0,0.806188,0.8032843,1.0019813,0.99874735,1.0073204,1.0057654,0.73114765,1.0000268,0.19478558
1051,-0.0,0.34370467,-0.0,0.6739739,0.4972743,0.99279845,0.9564709,-0.0,-0.0,-0.0,0.5672329,0.21152997,0.22367552,-0.0,-0.0,0.18696412,-0.0,-0.0,0.6632872,-0.0,0.3867192,0.3382167,0.3379039,0.3413998,1.0055108,0.5041116,0.32976156,-0.0,0.04164637,-0.0,-0.0,-0.0,-0.0,-0.0,0.82663506,0.2551403,0.75025946,1.0061555,1.0022864,-0.0,0.97766274,-0.0,0.010307156,-0.0,0.20256737,0.2551936,0.29023448,-0.0,0.27842316,-0.0,0.14288428,0.8440225,0.8646754,0.5060073,0.6649541,1.0217772,0.40965435,0.49179673,0.7600005,-0.0,0.8302617,0.82384783,0.19964969,-0.0,1.0041519,0.8160031,0.6500592,0.99412787,0.3937972,0.16195028,-0.0,0.8006298,0.8033925,1.007435,1.0028744,1.0065099,1.0059677,0.7223366,0.99357677,0.22724819
1052,0.23390444,0.3366107,-0.0,0.55915016,0.61597013,0.67960083,0.47084704,0.14479533,-0.0,-0.0,0.1621508,0.12890957,0.18245515,0.4039181,-0.0,0.31253958,-0.0,-0.0,0.33780316,0.5057008,0.51031095,0.33924863,0.5839014,0.3389522,0.98359036,0.5028019,0.39019507,-0.0,0.09634779,-0.0,-0.0,-0.0,-0.0,-0.0,0.47019163,0.25202852,0.75587755,1.0030924,0.99853593,0.98264337,0.9938434,-0.0,-0.0,-0.0,0.49751422,0.006460108,0.28728932,-0.0,0.7126797,-0.0,0.14277256,0.8541798,0.880796,0.012753205,1.0058312,1.0105737,0.1961389,0.75640905,0.76070184,0.76753616,0.6613854,0.83367085,0.20091522,1.0244483,1.0025166,0.8119148,0.9872987,0.9934095,0.7948617,0.16722617,0.3116975,0.80123866,0.7996714,1.0000837,0.99947315,-0.0,1.0042782,1.001212,0.8011979,0.1763023
1053,-0.0,0.2358762,-0.0,0.45692235,0.6032691,0.6357888,0.87397456,0.06819639,-0.0,-0.0,0.35782024,0.20115136,0.2851579,-0.0,-0.0,0.24688718,-0.0,-0.0,0.32968214,-0.0,0.50600296,0.3383452,0.42155933,0.34468037,0.97779965,0.26349682,0.27446634,0.14432007,0.1416803,-0.0,-0.0,-0.0,-0.0,-0.0,0.36305234,1.0255206,0.75918484,1.0040106,0.99763215,0.9667461,0.9798087,-0.0,1.0025849,-0.0,0.28102246,0.25487596,0.28124213,-0.0,0.27519703,-0.0,0.14259201,0.40484887,0.39409667,0.74794775,0.99099386,1.0141118,0.19615051,0.7342165,0.7737009,-0.0,0.64837027,0.82069635,0.2004466,-0.0,0.99760437,0.004399255,0.97794694,0.4907054,0.3870229,0.30475885,0.63077956,0.80371356,0.8032198,1.0008208,1.0025507,1.0029132,1.0020498,0.9993412,0.7977113,0.15943208
1054,0.23438272,0.3012104,-0.0,0.78293836,0.4914233,0.95304155,0.8689763,0.104479104,-0.0,-0.0,0.05743892,0.16985732,0.17013943,0.42651165,-0.0,0.30907765,0.34487456,-0.0,0.6731431,0.5031971,0.38530368,0.3396784,0.4156987,0.3394234,0.9993274,0.5002877,0.42107457,0.23747122,0.112460315,-0.0,-0.0,-0.0,-0.0,-0.0,0.9222504,-0.0,0.754734,1.0001963,1.0000787,0.99219424,0.98900217,-0.0,0.0043274835,-0.0,0.20541377,0.25307062,0.28482845,-0.0,0.70901364,-0.0,0.14185783,0.8561762,0.87617564,0.2630713,0.67155194,1.0108411,0.40027273,0.5097618,0.76126426,0.50733376,0.3335978,0.83120364,0.20251006,0.010212815,1.0026405,0.8125181,0.65866506,0.99525636,0.3891149,0.17003419,-0.0,0.8050642,0.80133677,0.99917245,0.99858356,0.99775827,1.0021529,1.0001374,0.7938114,0.30070433
1055,-0.0,0.35022837,-0.0,0.563959,0.4890162,0.7677213,0.43467206,0.07476872,-0.0,-0.0,0.23750582,0.20037842,0.2769932,-0.0,-0.0,0.22854447,0.00018477533,-0.0,0.6735966,-0.0,0.38953447,0.3354757,0.41682887,0.341016,0.98497105,0.5014371,0.34882396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.36616504,0.51934177,0.75921136,1.0060203,0.9930596,0.9833691,0.9913614,-0.0,1.0182009,-0.0,0.58292234,0.2584959,0.28071353,-0.0,0.2841342,-0.0,0.14157176,0.6333594,0.6763444,0.26326194,0.99829066,1.0051111,0.1942559,0.4989683,0.7606758,0.7681105,-0.0,0.8354957,0.20188749,1.0069793,0.9993955,0.81036353,0.9905898,0.99437886,0.7981485,0.17429999,-0.0,0.804335,0.80145466,1.0031918,0.9971254,0.5069641,1.0049447,-0.0,-0.0,0.19497454
1056,0.5915564,0.14971511,-0.0,0.6814995,0.48369935,0.9838184,0.9280349,0.12146041,-0.0,-0.0,0.30510974,0.22352757,0.23756313,-0.0,-0.0,0.19790706,0.35002217,-0.0,0.6662984,-0.0,0.26382828,0.34547523,0.3370971,0.34714973,0.99761915,0.5080356,0.35392943,0.23123264,0.06920331,-0.0,-0.0,-0.0,-0.0,-0.0,0.44712144,0.0006343592,0.75937486,0.9979688,0.9977541,-0.0,0.97852683,-0.0,1.0101175,-0.0,0.6596117,0.25514847,0.28493205,0.9823251,0.2845412,-0.0,0.14200558,0.8419091,0.8662325,0.76019734,0.65810007,1.0100904,0.39847535,0.4928256,0.76494366,-0.0,0.3250669,0.8268793,0.20227683,-0.0,0.9976659,0.8130945,0.64305615,0.99373513,0.37717506,0.14806141,0.29819214,0.8024055,0.7999078,1.0010164,0.99532926,1.0017184,1.0077835,0.9981957,0.79386526,0.21473654
1057,0.22545062,0.012737552,-0.0,0.6757664,0.61097115,0.8941126,0.73599005,-0.0,-0.0,-0.0,0.1637383,0.15999454,0.15117624,0.42925805,-0.0,0.29669943,-0.0,-0.0,0.66406155,0.5163956,0.37880424,0.33643287,0.42521942,0.33945397,0.997514,0.5049138,0.3418917,0.20002902,0.18251064,-0.0,-0.0,-0.0,-0.0,-0.0,0.0022855774,0.77695596,0.7566919,1.0005714,0.99958086,0.31017578,0.99004143,-0.0,0.5181769,-0.0,0.6176135,0.25979453,0.28914624,-0.0,0.70616525,-0.0,0.14184709,0.41521722,0.3984437,0.5049491,0.66245866,1.0182539,0.39655802,0.49778494,0.77080816,0.7659877,0.31964806,0.8310724,0.2015203,-0.0,1.0031279,0.8117443,0.64469004,0.9871568,0.38818583,0.4876535,-0.0,0.80518687,0.79993725,0.9999815,1.0001733,1.0056739,1.0017269,0.999196,0.80152506,0.29668176
1058,0.23930585,0.3188914,-0.0,0.89372265,0.49163157,0.9924513,0.96553546,0.073174305,-0.0,-0.0,0.07427417,0.1844346,0.17830652,0.5140925,-0.0,0.3532961,0.344753,-0.0,0.6693463,0.50812316,0.38561007,0.33609065,0.66815275,0.34308037,1.0059342,0.750825,0.60092014,0.0015953747,0.19334328,-0.0,-0.0,-0.0,-0.0,-0.0,0.54769593,0.7692548,0.755425,1.0013347,0.99748784,-0.0,0.97911096,-0.0,1.0131418,-0.0,0.6636564,0.25826484,0.28092498,-0.0,0.70978576,-0.0,0.14107041,0.84778225,0.871432,0.7591955,-0.0,1.0121673,0.39287603,-0.0,0.7624251,-0.0,0.32941964,0.82812244,0.20020849,-0.0,1.0007297,0.80894053,-0.0,0.99382454,0.378689,0.15530764,-0.0,0.80207974,0.80334747,0.9972278,0.99643433,1.0038526,1.0041499,0.9974301,0.79187626,0.4128932
1059,0.17556876,0.009711081,-0.0,0.5518924,0.7468772,0.44439688,-0.0,0.27214548,-0.0,-0.0,0.0035576492,0.14477134,0.17574728,0.44054088,-0.0,0.32187372,-0.0,-0.0,0.33683142,0.51734054,0.37607896,0.33160466,0.41795784,0.33169582,0.9760376,0.5035965,0.31561866,0.004895803,-0.0,0.02252432,-0.0,-0.0,-0.0,-0.0,0.18815061,0.25825495,0.74996233,1.0063536,1.0016271,-0.0,0.3228659,-0.0,0.010742478,-0.0,0.2501357,0.26285502,0.28600922,-0.0,-0.0,-0.0,0.14313936,0.5630712,0.5389278,0.25559658,1.0032825,1.0172265,0.19458675,0.74754375,0.77061284,0.51094073,0.65665305,0.49589378,0.19930944,1.0091282,1.0011363,0.8116745,0.99134135,0.99101144,0.39853927,0.8272421,0.63726497,0.8055725,0.21232077,1.003412,1.0004716,1.0024022,1.0054022,1.0015794,0.8035519,0.25135475
1060,0.5761499,0.14484893,-0.0,0.7802428,0.48217645,0.9453031,0.85119647,-0.0,-0.0,-0.0,0.30957547,0.22043136,0.23596232,-0.0,-0.0,0.20061707,0.33752638,-0.0,0.67129725,-0.0,0.25537664,0.3374148,0.33934754,0.0013986512,1.0011921,0.5033335,0.4191889,0.0018261042,0.002439959,-0.0,-0.0,-0.0,-0.0,-0.0,0.2713538,1.0381118,0.7658526,1.0038425,0.99870944,0.97524035,0.98381686,-0.0,1.018327,-0.0,0.90840054,0.25262204,0.2852589,0.8821681,0.2821174,-0.0,0.14119634,0.33961272,0.32986856,0.5146655,0.6765088,1.0187112,0.39337757,0.49651042,0.77770907,0.50768954,0.32111406,0.8294478,0.20006874,-0.0,0.99877155,0.81083274,0.6401772,0.9848351,0.9824512,0.15276408,-0.0,0.80118066,0.8025868,1.0009134,0.9980782,0.9990654,1.0031753,1.0017573,0.79952717,0.24702339
1061,0.047196537,0.39605033,-0.0,0.22676219,0.37941167,0.4673135,-0.0,-0.0,-0.0,-0.0,0.385363,0.14505571,0.12807943,-0.0,-0.0,0.10831387,-0.0,-0.0,0.3406166,-0.0,0.2603052,0.3328396,0.340387,-0.0,1.0028003,0.7573909,0.88242406,-0.0,0.037838615,-0.0,-0.0,-0.0,-0.0,-0.0,0.64782643,0.52452147,0.0013356879,-0.0,1.000748,0.9831872,0.65786123,-0.0,1.0120678,-0.0,0.3741999,0.26598006,0.29571083,-0.0,0.2843866,-0.0,0.14343633,0.5674979,0.555392,0.51665944,0.33426073,1.0255697,0.20388395,0.75524586,0.77284026,0.7856036,0.83885765,0.8374154,0.19870007,0.9945833,1.0120084,0.80569446,0.98264694,1.0025319,0.99149406,0.83451563,0.30270338,0.8127057,0.8068795,1.0151187,1.0076737,1.0098296,0.5159426,0.36500007,0.79973525,0.06440479
1062,1.0127468,0.2906599,-0.0,0.45769542,0.48918608,0.22537331,-0.0,-0.0,-0.0,-0.0,0.28880095,0.09293704,0.2490263,0.4357393,-0.0,0.3781898,-0.0,-0.0,0.66871893,-0.0,0.6182903,0.6981348,0.67748463,0.0033304638,0.976385,0.50959074,0.3989245,-0.0,0.09330632,-0.0,-0.0,-0.0,-0.0,-0.0,0.73346823,0.26462764,1.0007681,0.998594,-0.0,0.96675205,0.98358893,-0.0,1.005088,-0.0,0.70285887,0.26563793,0.2863472,0.22110435,0.71417433,-0.0,0.14379771,0.9200349,0.9422521,0.5144672,1.0095941,1.0181084,-0.0,0.74924046,0.77340585,0.77261144,0.82751906,0.8222431,0.20462075,1.0068833,-0.0,0.8105817,0.9670484,0.47406897,0.9837924,0.81711525,0.62690926,0.78878146,0.8108773,1.0238363,0.9993566,0.98894644,0.9988102,1.0106328,0.81305385,0.0946954
1063,0.04847823,0.18308432,-0.0,0.5615571,0.61209065,0.39086694,0.4961672,-0.0,-0.0,-0.0,0.30842087,0.1806654,0.1738967,-0.0,-0.0,0.15233889,-0.0,-0.0,0.3348587,-0.0,0.25618827,0.33801055,0.25780183,0.33569744,0.9802718,0.5030232,0.32048872,0.20587197,0.21624383,-0.0,-0.0,-0.0,-0.0,-0.0,0.5555678,0.016633542,1.0059035,1.0019864,1.0037813,0.97815645,0.99516094,-0.0,1.0122074,-0.0,0.7034374,0.012844317,0.28751165,-0.0,0.27676147,-0.0,0.14351586,0.56526953,0.5395944,0.50896263,1.0030247,0.51156014,-0.0,0.750265,0.77010274,0.77720386,0.14907461,0.8322813,0.2016581,0.49256322,1.003504,0.81463003,0.6488666,0.98992467,0.3961183,0.82806057,0.6401738,0.80511296,0.7997787,1.0048573,1.0026028,0.49929044,1.0027403,1.0037528,0.8023069,0.102593906
1064,-0.0,0.011592757,-0.0,0.4505545,0.6166862,0.6891949,0.2684981,0.10617072,-0.0,-0.0,0.08011499,0.18749112,0.18517722,-0.0,-0.0,0.1583516,-0.0,-0.0,0.33626908,0.51311326,0.38289598,0.33778158,0.33577222,0.33705622,0.9851513,0.5027217,0.34734362,-0.0,0.105292045,-0.0,-0.0,-0.0,-0.0,-0.0,0.9332158,0.7870719,0.756689,1.0024936,1.0005423,-0.0,0.98999846,-0.0,0.26294473,-0.0,0.49571285,0.2628381,0.28775787,-0.0,0.27906796,-0.0,0.14280348,0.6421325,0.6814018,0.26099822,1.0031196,1.0146312,0.19706166,0.75382215,0.76582575,0.5169885,0.15833357,0.6618557,0.20182687,-0.0,1.0023947,0.8115887,0.9895203,0.9929101,0.60048425,0.1713913,0.31084314,0.8016746,0.79821956,1.0005412,1.0005865,0.5008561,1.0034785,1.0014149,0.8007425,0.1589873
1065,0.23117366,0.27381054,-0.0,0.6722324,0.48070028,0.90714717,0.77744544,-0.0,-0.0,-0.0,0.047321152,0.21379705,0.22487043,0.4529334,-0.0,0.36825663,0.3403616,-0.0,0.6640679,0.5056127,0.3835575,0.33793178,0.4205241,0.00045795948,0.99330175,0.5028299,0.39223635,0.35305825,0.08265472,-0.0,-0.0,-0.0,-0.0,-0.0,0.2744518,1.0209756,0.7630997,1.0042247,0.99369454,0.98306173,0.9845861,-0.0,1.0088955,-0.0,0.1671049,0.25598672,0.2851815,-0.0,0.71025276,-0.0,0.1394099,0.91333085,0.9322589,0.5078569,0.6743506,1.0159453,0.39478454,-0.0,0.7746795,0.2512192,0.3272965,0.8348608,0.20073524,0.002020932,0.99703926,0.8084876,0.6530306,0.9891085,0.9827141,0.15841708,0.31288207,0.8051696,0.8033186,1.0052774,0.9979957,0.9993247,0.9969286,1.001119,0.787202,0.39971396
1066,0.22912669,0.20559491,-0.0,0.56709605,0.7395735,0.8941374,0.7453548,-0.0,-0.0,-0.0,0.34500426,0.12833501,0.10885349,0.37261727,-0.0,0.24221493,-0.0,-0.0,0.6639405,0.5103351,0.38458332,0.3407818,0.42119306,0.33698425,0.99462056,0.50576836,0.281779,-0.0,0.076335505,-0.0,-0.0,-0.0,-0.0,-0.0,0.36898395,0.7735466,0.76001424,1.0012993,1.0015128,-0.0,0.987523,-0.0,1.022571,-0.0,0.3268445,0.25994077,0.28594196,-0.0,0.7116349,-0.0,0.14173052,0.8488843,0.87434196,0.50812936,0.6640516,1.0195147,0.3998509,0.49501485,0.7721429,0.75965875,0.8276039,0.83084697,0.20146012,0.5024507,1.004456,0.8136506,0.98505986,0.9954452,0.7943828,0.16419975,0.3070505,0.8071696,0.8028028,1.0037935,1.0006771,1.0098777,1.0059978,1.0026627,0.8015721,0.20018066
